year,success,scenario,resolution_h,eue_gwh,lole_h,max_shortfall_gw,annual_load_twh,eue_fraction_load,runtime_s,solver_method,n_variables,n_equalities,vre_energy_share_target,firm_peak_fraction,battery_power_mean_fraction,battery_duration_h,battery_eta_charge,battery_eta_discharge,transmission_derate,voll_eur_mwh,firm_mc_eur_mwh,battery_cycle_eur_mwh,wall_s,calibration_stage
2015,True,reference,12,41544.014666111034,2100.0,97.76712329569204,1576.978879395,0.026344052674978875,1.3609325885772705,highs,119720,35040,0.7,0.35,0.1,4.0,0.95,0.95,0.35,10000.0,70.0,1.0,1.5764122009277344,broad_12h_preflight
2015,True,reference,12,23295.688970019713,1236.0,82.5406163862318,1576.978879395,0.014772353183929127,1.4173343181610107,highs,119720,35040,0.7,0.4,0.1,4.0,0.95,0.95,0.35,10000.0,70.0,1.0,1.6369473934173584,broad_12h_preflight
2015,True,reference,12,12474.340173366269,804.0,69.41227329569205,1576.978879395,0.007910277262655531,1.4271259307861328,highs,119720,35040,0.7,0.45,0.1,4.0,0.95,0.95,0.35,10000.0,70.0,1.0,1.6364498138427734,broad_12h_preflight
2015,True,reference,12,5951.241416470445,432.0,54.07850260783817,1576.978879395,0.0037738244273465534,1.354433536529541,highs,119720,35040,0.7,0.5,0.1,4.0,0.95,0.95,0.35,10000.0,70.0,1.0,1.5647671222686768,broad_12h_preflight
2015,True,reference,12,2661.082169056169,192.0,40.15928244732826,1576.978879395,0.0016874558079541812,1.3443818092346191,highs,119720,35040,0.7,0.55,0.1,4.0,0.95,0.95,0.35,10000.0,70.0,1.0,1.5469310283660889,broad_12h_preflight
2015,True,reference,12,900.4773850209544,84.0,25.83201859028874,1576.978879395,0.0005710142328389446,1.3330810070037842,highs,119720,35040,0.7,0.6,0.1,4.0,0.95,0.95,0.35,10000.0,70.0,1.0,1.528442144393921,broad_12h_preflight
2015,True,reference,6,1111.77534543717,132.0,28.253613649110406,1576.978879395,0.0007050033199326658,3.6128439903259277,highs,239440,70080,0.7,0.6,0.1,4.0,0.95,0.95,0.35,10000.0,70.0,1.0,3.8925466537475586,selection_6h
2015,True,reference,6,169.78342160584975,42.0,13.9908476571856,1576.978879395,0.00010766372576339533,3.5356013774871826,highs,239440,70080,0.7,0.65,0.1,4.0,0.95,0.95,0.35,10000.0,70.0,1.0,3.8255372047424316,selection_6h
