t,shortage_gw,dr_gw,demand_r2,demand_r4,demand_r5,vre_dispatch_gw,thermal_gw,battery_discharge_gw,battery_charge_gw,electrolysis_gw,fuelcell_gw,h2_inventory_gwh
2006-01-01 00:00:00,0.0,0.0,37.91,57.03,31.42,58.05499999999999,93.305,0.0,0.0,30.0,0.0,822.8508000000006
2006-01-01 01:00:00,0.0,0.0,36.96,55.54,29.68,56.67099999999999,90.0,0.0,0.0,29.490999999999996,0.0,839.0843200000006
2006-01-01 02:00:00,0.0,0.0,37.0,52.78,27.94,53.885,90.0,0.0,1.1649999999999947,30.0,0.0,855.6843200000006
2006-01-01 03:00:00,0.0,0.0,37.84,51.79,27.01,51.346,90.29400000000001,0.0,0.0,30.0,0.0,872.2843200000007
2006-01-01 04:00:00,0.0,0.0,39.79,53.66,26.01,51.954,92.50600000000001,0.0,0.0,30.0,0.0,888.8843200000007
2006-01-01 05:00:00,0.0,0.0,44.78,57.93,26.79,49.64399999999999,104.85600000000001,0.0,0.0,30.0,0.0,905.4843200000007
2006-01-01 06:00:00,0.0,0.0,49.97,62.39,31.32,46.977000000000004,91.703,0.0,0.0,0.0,0.0,900.4843200000007
2006-01-01 07:00:00,0.0,0.0,52.71,64.4,36.76,44.918000000000006,110.0,0.0,0.0,6.047999999999984,0.0,899.8388800000007
2006-01-01 08:00:00,0.0,0.0,54.09,65.55,39.9,46.616,135.0,0.0,0.0,27.076000000000015,0.0,914.3336000000007
2006-01-01 09:00:00,0.0,0.0,55.38,65.77,41.98,53.227,104.90299999999998,0.0,0.0,0.0,0.0,909.3336000000007
2006-01-01 10:00:00,0.0,0.0,56.37,65.85,42.81,58.876999999999995,110.0,0.0,0.0,8.847000000000005,0.0,910.7034400000007
2006-01-01 11:00:00,0.0,0.0,55.89,65.91,43.23,63.873999999999995,126.156,0.0,0.0,30.0,0.0,927.3034400000007
2006-01-01 12:00:00,0.0,0.0,54.71,64.19,43.49,63.684,110.0,0.0,0.0,16.293999999999997,0.0,934.0351200000007
2006-01-01 13:00:00,0.0,0.0,53.49,62.11,43.15,58.230000000000004,110.0,0.0,0.0,14.480000000000015,0.0,939.4607200000007
2006-01-01 14:00:00,0.0,0.0,52.88,60.12,42.89,50.95,129.94,0.0,0.0,30.0,0.0,956.0607200000007
2006-01-01 15:00:00,0.0,0.0,53.33,59.56,43.13,43.34,110.0,0.0,0.0,2.319999999999995,0.0,952.7311200000007
2006-01-01 16:00:00,0.0,0.0,55.77,61.91,45.8,32.851000000000006,125.62899999999999,0.0,0.0,0.0,0.0,947.7311200000007
2006-01-01 17:00:00,0.0,0.0,56.57,66.18,48.18,22.735,143.195,0.0,0.0,0.0,0.0,942.7311200000007
2006-01-01 18:00:00,0.0,0.0,55.14,67.09,48.03,21.96,143.3,0.0,0.0,0.0,0.0,937.7311200000007
2006-01-01 19:00:00,0.0,0.0,51.53,63.79,46.14,21.186,155.0,0.0,0.0,19.72600000000002,0.0,946.9338400000007
2006-01-01 20:00:00,0.0,0.0,48.59,60.45,43.35,19.428000000000004,127.96200000000002,0.0,0.0,0.0,0.0,941.9338400000007
2006-01-01 21:00:00,0.0,0.0,46.77,60.84,39.82,18.337000000000003,124.09300000000002,0.0,0.0,0.0,0.0,936.9338400000007
2006-01-01 22:00:00,0.0,0.0,43.01,61.94,35.96,16.436,119.47400000000002,0.0,0.0,0.0,0.0,931.9338400000007
2006-01-01 23:00:00,0.0,0.0,39.89,59.26,32.43,15.080000000000002,111.50000000000001,0.0,0.0,0.0,0.0,926.9338400000007
2006-01-02 00:00:00,0.0,0.0,49.94,65.91,33.71,14.481000000000002,130.079,0.0,0.0,0.0,0.0,921.9338400000007
2006-01-02 01:00:00,0.0,0.0,48.99,64.42,31.97,14.712000000000002,125.668,0.0,0.0,0.0,0.0,916.9338400000007
2006-01-02 02:00:00,0.0,0.0,49.03,61.66,30.23,14.979999999999999,120.94000000000003,0.0,0.0,0.0,0.0,911.9338400000007
2006-01-02 03:00:00,0.0,0.0,49.87,60.68,29.29,15.200999999999999,119.639,0.0,0.0,0.0,0.0,906.9338400000007
2006-01-02 04:00:00,0.0,0.0,51.82,62.55,28.3,14.852,122.81799999999998,0.0,0.0,0.0,0.0,901.9338400000007
2006-01-02 05:00:00,0.0,0.0,56.81,66.81,29.07,14.479,133.211,0.0,0.0,0.0,0.0,896.9338400000007
2006-01-02 06:00:00,0.0,0.0,62.0,71.27,33.61,14.355,147.525,0.0,0.0,0.0,0.0,891.9338400000007
2006-01-02 07:00:00,0.0,0.0,64.74,73.28,39.05,14.806999999999999,155.0,2.262999999999991,0.0,0.0,0.0,886.9338400000007
2006-01-02 08:00:00,0.0,0.0,66.12,74.43,42.19,18.295,155.0,4.444999999999993,0.0,0.0,0.0,881.9338400000007
2006-01-02 09:00:00,0.0,0.0,67.41,74.66,44.26,26.032,155.0,0.2980000000000018,0.0,0.0,0.0,876.9338400000007
2006-01-02 10:00:00,0.0,0.0,68.4,74.73,45.09,32.931,150.28900000000002,0.0,0.0,0.0,0.0,871.9338400000007
2006-01-02 11:00:00,0.0,0.0,67.92,74.8,45.51,41.014,142.216,0.0,0.0,0.0,0.0,866.9338400000007
2006-01-02 12:00:00,0.0,0.0,66.74,73.07,45.77,43.371,137.209,0.0,0.0,0.0,0.0,861.9338400000007
2006-01-02 13:00:00,0.0,0.0,65.51,70.99,45.43,42.345,134.585,0.0,0.0,0.0,0.0,856.9338400000007
2006-01-02 14:00:00,0.0,0.0,64.91,69.0,45.17,37.958,136.12199999999999,0.0,0.0,0.0,0.0,851.9338400000007
2006-01-02 15:00:00,0.0,0.0,65.36,68.44,45.42,33.397,146.30444444444225,0.0,0.0,5.481444444442237,0.0,850.8804799999991
2006-01-02 16:00:00,0.0,0.0,67.8,70.79,48.08,29.502,152.168,0.0,0.0,0.0,0.0,845.8804799999991
2006-01-02 17:00:00,0.0,0.0,68.6,75.06,50.47,23.637999999999998,155.0,10.491999999999983,0.0,0.0,0.0,840.8804799999991
2006-01-02 18:00:00,0.0,0.0,67.17,75.97,50.32,26.524,155.0,6.935999999999993,0.0,0.0,0.0,835.8804799999991
2006-01-02 19:00:00,0.0,0.0,63.56,72.67,48.43,28.436,151.224,0.0,0.0,0.0,0.0,830.8804799999991
2006-01-02 20:00:00,0.0,0.0,60.62,69.33,45.63,29.958,155.0,0.0,0.0,14.378000000000016,0.0,836.2326399999992
2006-01-02 21:00:00,0.0,0.0,58.8,69.72,42.1,30.423000000000002,135.19699999999997,0.0,0.0,0.0,0.0,831.2326399999992
2006-01-02 22:00:00,0.0,0.0,55.04,70.82,38.24,31.051000000000002,128.049,0.0,0.0,0.0,0.0,826.2326399999992
2006-01-02 23:00:00,0.0,0.0,51.92,68.14,34.71,31.625,118.145,0.0,0.0,0.0,0.0,821.2326399999992
2006-01-03 00:00:00,0.0,0.0,51.94,68.99,33.46,32.276,117.114,0.0,0.0,0.0,0.0,816.2326399999992
2006-01-03 01:00:00,0.0,0.0,50.99,67.5,31.72,33.125,115.0,0.0,0.0,2.9149999999999974,0.0,813.3314399999991
2006-01-03 02:00:00,0.0,0.0,51.03,64.74,29.98,32.228,110.0,0.0,0.0,1.478000000000005,0.0,809.3955999999991
2006-01-03 03:00:00,0.0,0.0,51.87,63.76,29.05,31.387,110.0,0.0,0.0,1.7069999999999972,0.0,805.6246399999992
2006-01-03 04:00:00,0.0,0.0,53.82,65.63,28.05,30.521,147.92581440443195,0.0,5.946814404431946,30.0,0.0,822.2246399999992
2006-01-03 05:00:00,0.0,0.0,58.81,69.9,28.82,28.858,123.67200000000003,0.0,0.0,0.0,0.0,817.2246399999992
2006-01-03 06:00:00,0.0,0.0,64.0,74.36,33.36,25.801000000000002,140.919,0.0,0.0,0.0,0.0,812.2246399999992
2006-01-03 07:00:00,0.0,0.0,66.74,76.36,38.8,22.413,154.487,0.0,0.0,0.0,0.0,807.2246399999992
2006-01-03 08:00:00,0.0,0.0,68.12,77.51,41.94,23.932,155.0,3.6380000000000052,0.0,0.0,0.0,802.2246399999992
2006-01-03 09:00:00,0.0,0.0,69.41,77.74,44.02,28.923000000000002,155.0,2.247,0.0,0.0,0.0,797.2246399999992
2006-01-03 10:00:00,0.0,0.0,70.4,77.82,44.85,35.52,152.55,0.0,0.0,0.0,0.0,792.2246399999992
2006-01-03 11:00:00,0.0,0.0,69.92,77.88,45.27,39.581,148.489,0.0,0.0,0.0,0.0,787.2246399999992
2006-01-03 12:00:00,0.0,0.0,68.74,76.15,45.52,39.382,146.028,0.0,0.0,0.0,0.0,782.2246399999992
2006-01-03 13:00:00,0.0,0.0,67.52,74.07,45.19,36.68,145.09999999999997,0.0,0.0,0.0,0.0,777.2246399999992
2006-01-03 14:00:00,0.0,0.0,66.91,72.09,44.93,32.154,146.77599999999998,0.0,0.0,0.0,0.0,772.2246399999992
2006-01-03 15:00:00,0.0,0.0,67.36,71.53,45.17,27.196,151.864,0.0,0.0,0.0,0.0,767.2246399999992
2006-01-03 16:00:00,0.0,0.0,69.8,73.87,47.83,19.753,155.0,11.746999999999986,0.0,0.0,0.0,762.2246399999992
2006-01-03 17:00:00,0.0,0.0,70.6,78.14,50.22,13.206,155.0,25.75399999999999,0.0,0.0,0.0,757.2246399999992
2006-01-03 18:00:00,0.0,0.0,69.17,79.06,50.07,14.158,155.0,24.141999999999996,0.0,0.0,0.0,752.2246399999992
2006-01-03 19:00:00,0.0,0.0,65.56,75.75,48.18,14.781,155.0,14.708999999999989,0.0,0.0,0.0,747.2246399999992
2006-01-03 20:00:00,0.0,0.0,62.62,72.42,45.39,14.345999999999998,155.0,6.084000000000003,0.0,0.0,0.0,742.2246399999992
2006-01-03 21:00:00,0.0,0.0,60.8,72.81,41.86,14.337,155.0,1.1329999999999973,0.0,0.0,0.0,737.2246399999992
2006-01-03 22:00:00,0.0,0.0,57.04,73.9,38.0,14.879999999999999,149.06,0.0,0.0,0.0,0.0,732.2246399999992
2006-01-03 23:00:00,0.0,0.0,53.92,71.22,34.46,15.419999999999998,139.17999999999998,0.0,0.0,0.0,0.0,727.2246399999992
2006-01-04 00:00:00,0.0,0.0,52.83,70.87,35.94,16.065,138.575,0.0,0.0,0.0,0.0,722.2246399999992
2006-01-04 01:00:00,0.0,0.0,51.88,69.38,34.2,16.598,133.862,0.0,0.0,0.0,0.0,717.2246399999992
2006-01-04 02:00:00,0.0,0.0,51.93,66.62,32.45,16.545,129.45499999999998,0.0,0.0,0.0,0.0,712.2246399999992
2006-01-04 03:00:00,0.0,0.0,52.77,65.63,31.52,16.336,135.0,0.0,0.0,6.41600000000001,0.0,711.8441599999992
2006-01-04 04:00:00,0.0,0.0,54.72,67.5,30.53,16.294,131.45600000000002,0.0,0.0,0.0,0.0,706.8441599999992
2006-01-04 05:00:00,0.0,0.0,59.7,71.77,31.3,16.131,141.63899999999998,0.0,0.0,0.0,0.0,701.8441599999992
2006-01-04 06:00:00,0.0,0.0,64.9,76.23,35.83,16.04,155.0,0.9200000000000017,0.0,0.0,0.0,696.8441599999992
2006-01-04 07:00:00,0.0,0.0,67.64,78.24,41.27,16.441999999999997,155.0,10.708,0.0,0.0,0.0,691.8441599999992
2006-01-04 08:00:00,0.0,0.0,69.01,79.39,44.41,20.559000000000005,155.0,12.251000000000005,0.0,0.0,0.0,686.8441599999992
2006-01-04 09:00:00,0.0,0.0,70.31,79.61,46.49,30.206,155.0,6.203999999999979,0.0,0.0,0.0,681.8441599999992
2006-01-04 10:00:00,0.0,0.0,71.3,79.69,47.32,38.841,154.469,0.0,0.0,0.0,0.0,676.8441599999992
2006-01-04 11:00:00,0.0,0.0,70.81,79.75,47.74,43.612,149.688,0.0,0.0,0.0,0.0,671.8441599999992
2006-01-04 12:00:00,0.0,0.0,69.63,78.03,48.0,44.397000000000006,146.26299999999998,0.0,0.0,0.0,0.0,666.8441599999992
2006-01-04 13:00:00,0.0,0.0,68.41,75.95,47.66,41.56999999999999,145.45,0.0,0.0,0.0,0.0,661.8441599999992
2006-01-04 14:00:00,0.0,0.0,67.8,73.96,47.4,35.016000000000005,149.144,0.0,0.0,0.0,0.0,656.8441599999992
2006-01-04 15:00:00,0.0,0.0,68.26,73.4,47.65,26.802,155.0,2.5080000000000098,0.0,0.0,0.0,651.8441599999992
2006-01-04 16:00:00,0.0,0.0,70.7,75.75,50.31,21.272999999999996,155.0,15.486999999999995,0.0,0.0,0.0,646.8441599999992
2006-01-04 17:00:00,0.0,0.0,71.49,80.02,52.69,22.961,155.0,21.238999999999983,0.0,0.0,0.0,641.8441599999992
2006-01-04 18:00:00,0.0,0.0,70.06,80.93,52.54,25.389000000000003,155.0,18.141000000000005,0.0,0.0,0.0,636.8441599999992
2006-01-04 19:00:00,0.0,0.0,66.45,77.63,50.65,26.241999999999997,155.0,8.488,0.0,0.0,0.0,631.8441599999992
2006-01-04 20:00:00,0.0,0.0,63.51,74.29,47.86,26.424999999999997,154.23499999999999,0.0,0.0,0.0,0.0,626.8441599999992
2006-01-04 21:00:00,0.0,0.0,61.69,74.68,44.33,28.069000000000003,147.631,0.0,0.0,0.0,0.0,621.8441599999992
2006-01-04 22:00:00,0.0,0.0,57.93,75.78,40.47,29.740000000000002,155.0,0.0,0.0,15.560000000000008,0.0,628.0473599999992
2006-01-04 23:00:00,0.0,0.0,54.81,73.1,36.94,31.384999999999998,128.465,0.0,0.0,0.0,0.0,623.0473599999992
2006-01-05 00:00:00,0.0,0.0,52.4,74.75,37.09,33.406,125.83400000000002,0.0,0.0,0.0,0.0,618.0473599999992
2006-01-05 01:00:00,0.0,0.0,51.45,73.26,35.35,34.776,120.284,0.0,0.0,0.0,0.0,613.0473599999992
2006-01-05 02:00:00,0.0,0.0,51.5,70.5,33.61,36.845000000000006,113.76499999999999,0.0,0.0,0.0,0.0,608.0473599999992
2006-01-05 03:00:00,0.0,0.0,52.34,69.51,32.68,38.897,110.63300000000002,0.0,0.0,0.0,0.0,603.0473599999992
2006-01-05 04:00:00,0.0,0.0,54.29,71.38,31.68,39.519,135.0,0.0,0.0,22.169000000000022,0.0,614.0090399999992
2006-01-05 05:00:00,0.0,0.0,59.27,75.65,32.46,42.127,130.0,0.0,0.0,9.746999999999986,0.0,616.0268799999992
2006-01-05 06:00:00,0.0,0.0,64.47,80.11,36.99,44.682,131.888,0.0,0.0,0.0,0.0,611.0268799999992
2006-01-05 07:00:00,0.0,0.0,67.21,82.12,42.43,46.83500000000001,155.0,0.0,0.0,15.074999999999996,0.0,616.8808799999993
2006-01-05 08:00:00,0.0,0.0,68.58,83.27,45.57,54.059000000000005,138.361,0.0,0.0,0.0,0.0,611.8808799999993
2006-01-05 09:00:00,0.0,0.0,69.88,83.49,47.65,64.33,135.0,0.0,0.0,3.3100000000000165,0.0,609.2640799999992
2006-01-05 10:00:00,0.0,0.0,70.87,83.57,48.48,75.223,135.0,0.0,0.0,12.30300000000003,0.0,613.1222399999992
2006-01-05 11:00:00,0.0,0.0,70.38,83.63,48.9,84.35699999999999,113.553,0.0,0.0,0.0,0.0,608.1222399999992
2006-01-05 12:00:00,0.0,0.0,69.2,81.9,49.16,86.332,108.92800000000003,0.0,0.0,0.0,0.0,603.1222399999992
2006-01-05 13:00:00,0.0,0.0,67.98,79.83,48.82,81.475,110.155,0.0,0.0,0.0,0.0,598.1222399999992
2006-01-05 14:00:00,0.0,0.0,67.37,77.84,48.56,70.248,118.52199999999999,0.0,0.0,0.0,0.0,593.1222399999992
2006-01-05 15:00:00,0.0,0.0,67.83,77.28,48.8,59.123,130.0,0.0,0.0,0.21299999999999386,0.0,588.2755999999993
2006-01-05 16:00:00,0.0,0.0,70.27,79.63,51.47,51.547,144.823,0.0,0.0,0.0,0.0,583.2755999999993
2006-01-05 17:00:00,0.0,0.0,71.07,83.9,53.85,50.099000000000004,155.0,0.0,0.0,1.2790000000000123,0.0,579.1964799999993
2006-01-05 18:00:00,0.0,0.0,69.63,84.81,53.7,49.281,153.859,0.0,0.0,0.0,0.0,574.1964799999993
2006-01-05 19:00:00,0.0,0.0,66.02,81.51,51.81,46.160000000000004,148.18,0.0,0.0,0.0,0.0,569.1964799999993
2006-01-05 20:00:00,0.0,0.0,63.08,78.17,49.02,42.295,142.97500000000002,0.0,0.0,0.0,0.0,564.1964799999993
2006-01-05 21:00:00,0.0,0.0,61.26,78.56,45.49,38.925,141.38500000000002,0.0,0.0,0.0,0.0,559.1964799999993
2006-01-05 22:00:00,0.0,0.0,57.5,79.66,41.63,36.802,136.988,0.0,0.0,0.0,0.0,554.1964799999993
2006-01-05 23:00:00,0.0,0.0,54.38,76.98,38.1,35.655,135.0,0.0,0.0,6.195000000000004,0.0,553.6568799999993
2006-01-06 00:00:00,0.0,0.0,51.07,72.44,36.91,34.792,120.62799999999999,0.0,0.0,0.0,0.0,548.6568799999993
2006-01-06 01:00:00,0.0,0.0,50.12,70.96,35.17,32.793,118.457,0.0,0.0,0.0,0.0,543.6568799999993
2006-01-06 02:00:00,0.0,0.0,50.17,68.2,33.43,30.746000000000002,116.054,0.0,0.0,0.0,0.0,538.6568799999993
2006-01-06 03:00:00,0.0,0.0,51.01,67.21,32.5,30.386999999999997,115.33299999999998,0.0,0.0,0.0,0.0,533.6568799999993
2006-01-06 04:00:00,0.0,0.0,52.96,69.08,31.5,29.244,119.29599999999999,0.0,0.0,0.0,0.0,528.6568799999993
2006-01-06 05:00:00,0.0,0.0,57.94,73.35,32.28,27.979999999999997,130.59,0.0,0.0,0.0,0.0,523.6568799999993
2006-01-06 06:00:00,0.0,0.0,63.14,77.81,36.81,27.700000000000003,145.06,0.0,0.0,0.0,0.0,518.6568799999993
2006-01-06 07:00:00,0.0,0.0,65.88,79.81,42.25,28.07,154.87,0.0,0.0,0.0,0.0,513.6568799999993
2006-01-06 08:00:00,0.0,0.0,67.25,80.97,45.39,31.095000000000002,155.0,2.5149999999999864,0.0,0.0,0.0,508.65687999999926
2006-01-06 09:00:00,0.0,0.0,68.55,81.19,47.47,38.175,154.035,0.0,0.0,0.0,0.0,503.65687999999926
2006-01-06 10:00:00,0.0,0.0,69.54,81.27,48.3,44.139,149.971,0.0,0.0,0.0,0.0,498.65687999999926
2006-01-06 11:00:00,0.0,0.0,69.06,81.33,48.72,46.411,147.69899999999998,0.0,0.0,0.0,0.0,493.65687999999926
2006-01-06 12:00:00,0.0,0.0,67.88,79.6,48.98,45.429,146.03099999999998,0.0,0.0,0.0,0.0,488.65687999999926
2006-01-06 13:00:00,0.0,0.0,66.65,77.53,48.64,41.836000000000006,145.984,0.0,0.0,0.0,0.0,483.65687999999926
2006-01-06 14:00:00,0.0,0.0,66.05,75.54,48.38,34.28,150.69,0.0,0.0,0.0,0.0,478.65687999999926
2006-01-06 15:00:00,0.0,0.0,66.5,74.98,48.62,26.084999999999997,155.0,4.014999999999995,0.0,0.0,0.0,473.65687999999926
2006-01-06 16:00:00,0.0,0.0,68.94,77.33,51.29,23.627,155.0,13.932999999999986,0.0,0.0,0.0,468.65687999999926
2006-01-06 17:00:00,0.0,0.0,69.74,81.6,53.67,24.518,155.0,20.49199999999999,0.0,0.0,0.0,463.65687999999926
2006-01-06 18:00:00,0.0,0.0,68.31,82.51,53.52,25.762,155.0,18.578000000000003,0.0,0.0,0.0,458.65687999999926
2006-01-06 19:00:00,0.0,0.0,64.69,79.21,51.63,25.222,155.0,10.30799999999998,0.0,0.0,0.0,453.65687999999926
2006-01-06 20:00:00,0.0,0.0,61.75,75.87,48.84,23.97,155.0,2.490000000000011,0.0,0.0,0.0,448.65687999999926
2006-01-06 21:00:00,0.0,0.0,59.93,76.26,45.31,22.059000000000005,154.441,0.0,0.0,0.0,0.0,443.65687999999926
2006-01-06 22:00:00,0.0,0.0,56.18,77.36,41.45,20.997999999999998,148.992,0.0,0.0,0.0,0.0,438.65687999999926
2006-01-06 23:00:00,0.0,0.0,53.05,74.68,37.92,19.532,141.118,0.0,0.0,0.0,0.0,433.65687999999926
2006-01-07 00:00:00,0.0,0.0,43.01,64.66,34.53,18.249,130.0,0.0,0.0,11.04900000000001,0.0,436.6121599999993
2006-01-07 01:00:00,0.0,0.0,42.06,63.17,32.79,17.853,115.167,0.0,0.0,0.0,0.0,431.6121599999993
2006-01-07 02:00:00,0.0,0.0,42.11,60.42,31.05,17.683999999999997,135.0,0.0,0.0,24.104,0.0,443.96703999999926
2006-01-07 03:00:00,0.0,0.0,42.95,59.43,30.11,17.725,115.0,0.0,0.0,5.235000000000003,0.0,442.73623999999927
2006-01-07 04:00:00,0.0,0.0,44.89,61.3,29.12,18.608,111.702,0.0,0.0,0.0,0.0,437.73623999999927
2006-01-07 05:00:00,0.0,0.0,49.88,65.57,29.89,18.755,121.58500000000001,0.0,0.0,0.0,0.0,432.73623999999927
2006-01-07 06:00:00,0.0,0.0,55.08,70.03,34.43,19.317,135.223,0.0,0.0,0.0,0.0,427.73623999999927
2006-01-07 07:00:00,0.0,0.0,57.82,72.03,39.87,19.567999999999998,145.152,0.0,0.0,0.0,0.0,422.73623999999927
2006-01-07 08:00:00,0.0,0.0,59.19,73.18,43.01,22.401,155.0,0.0,0.0,7.0209999999999875,0.0,422.79135999999926
2006-01-07 09:00:00,0.0,0.0,60.49,73.41,45.08,28.798999999999996,145.18099999999998,0.0,0.0,0.0,0.0,417.79135999999926
2006-01-07 10:00:00,0.0,0.0,61.48,73.49,45.91,34.38,141.5,0.0,0.0,0.0,0.0,412.79135999999926
2006-01-07 11:00:00,0.0,0.0,60.99,73.55,46.34,36.70099999999999,139.179,0.0,0.0,0.0,0.0,407.79135999999926
2006-01-07 12:00:00,0.0,0.0,59.81,71.82,46.59,35.11000000000001,138.10999999999999,0.0,0.0,0.0,0.0,402.79135999999926
2006-01-07 13:00:00,0.0,0.0,58.59,69.75,46.25,31.019000000000002,138.571,0.0,0.0,0.0,0.0,397.79135999999926
2006-01-07 14:00:00,0.0,0.0,57.98,67.76,46.0,24.29,142.45000000000002,0.0,0.0,0.0,0.0,392.79135999999926
2006-01-07 15:00:00,0.0,0.0,58.44,67.2,46.24,19.531000000000002,147.349,0.0,0.0,0.0,0.0,387.79135999999926
2006-01-07 16:00:00,0.0,0.0,60.88,69.55,48.9,19.608,154.72199999999998,0.0,0.0,0.0,0.0,382.79135999999926
2006-01-07 17:00:00,0.0,0.0,61.67,73.82,51.29,21.391,155.0,5.388999999999996,0.0,0.0,0.0,377.79135999999926
2006-01-07 18:00:00,0.0,0.0,60.24,74.73,51.14,23.296999999999997,155.0,2.8130000000000024,0.0,0.0,0.0,372.79135999999926
2006-01-07 19:00:00,0.0,0.0,56.63,71.43,49.25,23.439999999999998,148.87,0.0,0.0,0.0,0.0,367.79135999999926
2006-01-07 20:00:00,0.0,0.0,53.69,68.09,46.45,23.037,140.19299999999998,0.0,0.0,0.0,0.0,362.79135999999926
2006-01-07 21:00:00,0.0,0.0,51.87,68.48,42.92,22.833000000000002,135.437,0.0,0.0,0.0,0.0,357.79135999999926
2006-01-07 22:00:00,0.0,0.0,48.11,69.58,39.06,22.431,129.319,0.0,0.0,0.0,0.0,352.79135999999926
2006-01-07 23:00:00,0.0,0.0,44.99,66.9,35.53,21.982000000000003,130.0,0.0,0.0,9.562000000000005,0.0,354.67599999999925
2006-01-08 00:00:00,0.0,0.0,40.21,61.11,33.8,21.644,110.0,0.0,0.0,1.524000000000008,0.0,350.77327999999926
2006-01-08 01:00:00,0.0,0.0,39.26,59.62,32.06,21.332,138.66663711911355,0.0,4.0586371191135715,30.0,0.0,367.3732799999993
2006-01-08 02:00:00,0.0,0.0,39.31,56.86,30.32,21.982,135.0,0.0,5.492000000000005,30.0,0.0,383.9732799999993
2006-01-08 03:00:00,0.0,0.0,40.15,55.88,29.39,21.84,130.0,0.0,1.4200000000000044,30.0,0.0,400.57327999999933
2006-01-08 04:00:00,0.0,0.0,42.1,57.75,28.39,21.704,101.536,0.0,0.0,0.0,0.0,395.57327999999933
2006-01-08 05:00:00,0.0,0.0,47.08,62.01,29.17,21.936,111.32399999999998,0.0,0.0,0.0,0.0,390.57327999999933
2006-01-08 06:00:00,0.0,0.0,52.28,66.47,33.7,22.302,135.0,0.0,0.0,9.852000000000013,0.0,392.6667199999993
2006-01-08 07:00:00,0.0,0.0,55.02,68.48,39.14,22.955999999999996,134.68400000000003,0.0,0.0,0.0,0.0,387.6667199999993
2006-01-08 08:00:00,0.0,0.0,56.39,69.63,42.28,26.480000000000004,155.0,0.0,0.0,18.180000000000007,0.0,395.75631999999933
2006-01-08 09:00:00,0.0,0.0,57.69,69.86,44.36,32.87800000000001,134.03199999999998,0.0,0.0,0.0,0.0,390.75631999999933
2006-01-08 10:00:00,0.0,0.0,58.68,69.93,45.19,38.09499999999999,130.705,0.0,0.0,0.0,0.0,385.75631999999933
2006-01-08 11:00:00,0.0,0.0,58.2,70.0,45.61,40.967000000000006,155.0,0.0,0.0,27.157,0.0,400.30935999999934
2006-01-08 12:00:00,0.0,0.0,57.01,68.27,45.87,38.923,127.22699999999998,0.0,0.0,0.0,0.0,395.30935999999934
2006-01-08 13:00:00,0.0,0.0,55.79,66.19,45.53,33.010999999999996,129.499,0.0,0.0,0.0,0.0,390.30935999999934
2006-01-08 14:00:00,0.0,0.0,55.19,64.2,45.27,23.746999999999996,135.913,0.0,0.0,0.0,0.0,385.30935999999934
2006-01-08 15:00:00,0.0,0.0,55.64,63.64,45.51,16.717999999999996,143.072,0.0,0.0,0.0,0.0,380.30935999999934
2006-01-08 16:00:00,0.0,0.0,58.08,65.99,48.18,17.402,149.848,0.0,0.0,0.0,0.0,375.30935999999934
2006-01-08 17:00:00,0.0,0.0,58.88,70.26,50.56,18.533,155.0,1.1670000000000096,0.0,0.0,0.0,370.30935999999934
2006-01-08 18:00:00,0.0,0.0,57.44,71.17,50.41,18.814,155.0,0.20599999999998175,0.0,0.0,0.0,365.30935999999934
2006-01-08 19:00:00,0.0,0.0,53.83,67.87,48.52,17.967,147.253,0.0,0.0,0.0,0.0,360.30935999999934
2006-01-08 20:00:00,0.0,0.0,50.89,64.53,45.73,16.801,139.349,0.0,0.0,0.0,0.0,355.30935999999934
2006-01-08 21:00:00,0.0,0.0,49.07,64.92,42.2,15.691999999999998,135.49800000000002,0.0,0.0,0.0,0.0,350.30935999999934
2006-01-08 22:00:00,0.0,0.0,45.31,66.02,38.34,14.818000000000001,155.0,0.0,0.0,25.148000000000014,0.0,363.41591999999935
2006-01-08 23:00:00,0.0,0.0,42.19,63.34,34.81,14.118999999999998,121.22099999999999,0.0,0.0,0.0,0.0,358.41591999999935
2006-01-09 00:00:00,0.0,0.0,52.18,68.41,34.66,13.921,136.32899999999998,0.0,0.0,0.0,0.0,353.41591999999935
2006-01-09 01:00:00,0.0,0.0,51.23,66.92,32.92,14.099,131.971,0.0,0.0,0.0,0.0,348.41591999999935
2006-01-09 02:00:00,0.0,0.0,51.28,64.16,31.18,14.629000000000001,130.0,0.0,0.0,3.0090000000000217,0.0,345.5823999999994
2006-01-09 03:00:00,0.0,0.0,52.12,63.18,30.25,15.286000000000001,125.264,0.0,0.0,0.0,0.0,340.5823999999994
2006-01-09 04:00:00,0.0,0.0,54.07,65.05,29.25,16.461,126.909,0.0,0.0,0.0,0.0,335.5823999999994
2006-01-09 05:00:00,0.0,0.0,59.05,69.31,30.03,18.185000000000002,135.20499999999998,0.0,0.0,0.0,0.0,330.5823999999994
2006-01-09 06:00:00,0.0,0.0,64.25,73.77,34.56,21.218,146.362,0.0,0.0,0.0,0.0,325.5823999999994
2006-01-09 07:00:00,0.0,0.0,66.99,75.78,40.0,25.7,152.07,0.0,0.0,0.0,0.0,320.5823999999994
2006-01-09 08:00:00,0.0,0.0,68.36,76.93,43.14,32.129999999999995,151.3,0.0,0.0,0.0,0.0,315.5823999999994
