hoy,battery_soc_r2_gwh_target,battery_soc_r5_gwh_target,battery_soc_r6_gwh_target,h2_inventory_gwh_target,climatology_eue_gwh
152,36.66781163434901,58.04831024930747,35.72132963988911,582.615309473684,0.0
153,36.66781163434901,58.04831024930747,35.72132963988911,577.615309473684,0.0
154,36.66781163434901,58.04831024930747,35.72132963988911,572.615309473684,0.0
155,36.66781163434901,58.04831024930747,35.72132963988911,584.122256842105,0.0
156,36.66781163434901,58.04831024930747,35.72132963988911,579.122256842105,0.0
157,36.66781163434901,58.04831024930747,35.72132963988911,574.122256842105,0.0
158,36.66781163434901,58.04831024930747,35.72132963988911,569.122256842105,0.0
159,36.66781163434901,58.04831024930747,35.72132963988911,564.122256842105,0.0
160,36.66781163434901,58.04831024930747,35.72132963988911,559.122256842105,0.0
161,27.2883656509695,58.04831024930747,35.72132963988911,554.122256842105,0.0
162,27.2883656509695,44.828587257617734,35.72132963988911,549.122256842105,0.0
163,27.2883656509695,44.828587257617734,35.72132963988911,544.122256842105,0.0
164,27.2883656509695,44.828587257617734,35.72132963988911,546.4152126315787,0.0
165,27.2883656509695,44.828587257617734,35.72132963988911,541.4152126315787,0.0
166,27.2883656509695,44.828587257617734,35.72132963988911,536.4152126315787,0.0
167,27.2883656509695,44.828587257617734,35.72132963988911,531.4152126315787,0.0
168,27.2883656509695,44.828587257617734,35.72132963988911,534.3897810526313,0.0
169,27.2883656509695,44.828587257617734,35.72132963988911,550.9897810526313,0.0
170,27.2883656509695,44.828587257617734,35.72132963988911,564.1224505263156,0.0
171,27.2883656509695,44.828587257617734,35.72132963988911,574.7081010526314,0.0
172,27.2883656509695,44.828587257617734,35.72132963988911,569.7081010526314,0.0
173,27.2883656509695,44.828587257617734,35.72132963988911,564.7081010526314,0.0
174,27.2883656509695,44.828587257617734,35.72132963988911,574.8969557894735,0.0
175,27.2883656509695,44.828587257617734,35.72132963988911,569.8969557894735,0.0
176,27.2883656509695,44.828587257617734,35.72132963988911,564.8969557894735,0.0
177,27.2883656509695,44.828587257617734,35.72132963988911,559.8969557894735,0.0
178,27.2883656509695,44.828587257617734,35.72132963988911,554.8969557894735,0.0
179,27.2883656509695,44.828587257617734,35.72132963988911,567.6698526315788,0.0
180,27.2883656509695,44.828587257617734,35.72132963988911,562.6698526315788,0.0
181,27.2883656509695,44.828587257617734,35.72132963988911,564.4998863157894,0.0
182,27.2883656509695,44.828587257617734,35.72132963988911,559.4998863157894,0.0
